<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.03	04:15:00	1.15368	1.15368	1.15358	1.15358	20.70
2025.11.03	04:16:00	1.15359	1.15361	1.15359	1.15359	11.70
2025.11.03	04:17:00	1.15358	1.15360	1.15357	1.15357	19.80
2025.11.03	04:18:00	1.15358	1.15359	1.15358	1.15359	8.10
2025.11.03	04:19:00	1.15359	1.15363	1.15357	1.15361	12.69
2025.11.03	04:20:00	1.15361	1.15368	1.15361	1.15365	25.20
2025.11.03	04:21:00	1.15363	1.15364	1.15359	1.15359	26.75
2025.11.03	04:22:00	1.15359	1.15360	1.15359	1.15360	5.40
2025.11.03	04:23:00	1.15360	1.15364	1.15360	1.15362	11.70
2025.11.03	04:24:00	1.15364	1.15365	1.15364	1.15365	5.40
2025.11.03	04:25:00	1.15366	1.15366	1.15366	1.15366	2.70
2025.11.03	04:26:00	1.15365	1.15365	1.15362	1.15362	6.30
2025.11.03	04:27:00	1.15363	1.15363	1.15348	1.15349	22.00
2025.11.03	04:28:00	1.15349	1.15353	1.15347	1.15348	37.64
2025.11.03	04:29:00	1.15348	1.15348	1.15344	1.15347	15.30
2025.11.03	04:30:00	1.15345	1.15345	1.15329	1.15329	26.10
2025.11.03	04:31:00	1.15328	1.15328	1.15324	1.15324	14.40
2025.11.03	04:32:00	1.15324	1.15324	1.15322	1.15322	9.00
2025.11.03	04:33:00	1.15322	1.15323	1.15318	1.15323	15.30
2025.11.03	04:34:00	1.15324	1.15339	1.15324	1.15338	34.29
2025.11.03	04:35:00	1.15338	1.15338	1.15335	1.15337	8.10
2025.11.03	04:36:00	1.15339	1.15348	1.15339	1.15342	27.31
2025.11.03	04:37:00	1.15341	1.15341	1.15335	1.15337	17.55
2025.11.03	04:38:00	1.15336	1.15339	1.15331	1.15339	36.48
2025.11.03	04:39:00	1.15339	1.15340	1.15337	1.15339	16.04
2025.11.03	04:40:00	1.15340	1.15340	1.15333	1.15336	66.06
2025.11.03	04:41:00	1.15337	1.15341	1.15336	1.15337	49.18
2025.11.03	04:42:00	1.15338	1.15338	1.15336	1.15337	19.80
2025.11.03	04:43:00	1.15334	1.15340	1.15328	1.15328	50.46
2025.11.03	04:44:00	1.15328	1.15329	1.15326	1.15329	12.09
2025.11.03	04:45:00	1.15329	1.15329	1.15328	1.15329	6.30
2025.11.03	04:46:00	1.15329	1.15343	1.15329	1.15339	24.66
2025.11.03	04:47:00	1.15340	1.15340	1.15337	1.15337	9.90
2025.11.03	04:48:00	1.15335	1.15335	1.15332	1.15332	22.50
2025.11.03	04:49:00	1.15330	1.15334	1.15329	1.15332	29.97
2025.11.03	04:50:00	1.15332	1.15340	1.15332	1.15335	23.40
2025.11.03	04:51:00	1.15335	1.15335	1.15332	1.15333	21.61
2025.11.03	04:52:00	1.15333	1.15335	1.15332	1.15332	11.56
2025.11.03	04:53:00	1.15333	1.15333	1.15328	1.15328	9.99
2025.11.03	04:54:00	1.15328	1.15329	1.15324	1.15324	20.13
2025.11.03	04:55:00	1.15323	1.15324	1.15319	1.15320	11.70
2025.11.03	04:56:00	1.15319	1.15331	1.15319	1.15329	31.61
2025.11.03	04:57:00	1.15329	1.15329	1.15323	1.15325	14.40
2025.11.03	04:58:00	1.15323	1.15334	1.15323	1.15331	41.55
2025.11.03	04:59:00	1.15329	1.15339	1.15329	1.15338	39.35
2025.11.03	05:00:00	1.15338	1.15345	1.15334	1.15342	36.18
2025.11.03	05:01:00	1.15342	1.15343	1.15334	1.15339	34.20
2025.11.03	05:02:00	1.15339	1.15344	1.15339	1.15342	23.64
2025.11.03	05:03:00	1.15340	1.15343	1.15340	1.15343	8.10
2025.11.03	05:04:00	1.15344	1.15344	1.15343	1.15344	3.60
2025.11.03	05:05:00	1.15342	1.15344	1.15338	1.15339	32.40
2025.11.03	05:06:00	1.15339	1.15340	1.15328	1.15329	42.05
2025.11.03	05:07:00	1.15329	1.15334	1.15328	1.15332	15.68
2025.11.03	05:08:00	1.15331	1.15332	1.15327	1.15327	19.80
2025.11.03	05:09:00	1.15328	1.15330	1.15326	1.15329	32.40
2025.11.03	05:10:00	1.15329	1.15330	1.15329	1.15329	4.50
2025.11.03	05:11:00	1.15328	1.15328	1.15328	1.15328	1.80
2025.11.03	05:12:00	1.15326	1.15329	1.15322	1.15329	14.49
2025.11.03	05:13:00	1.15327	1.15334	1.15327	1.15329	18.00
2025.11.03	05:14:00	1.15328	1.15333	1.15328	1.15331	10.80
2025.11.03	05:15:00	1.15333	1.15340	1.15333	1.15337	6.30
2025.11.03	05:16:00	1.15338	1.15338	1.15334	1.15337	11.16
2025.11.03	05:17:00	1.15336	1.15340	1.15336	1.15338	14.04
2025.11.03	05:18:00	1.15339	1.15343	1.15337	1.15340	31.05
2025.11.03	05:19:00	1.15340	1.15344	1.15339	1.15343	6.84
2025.11.03	05:20:00	1.15344	1.15344	1.15343	1.15343	1.80
2025.11.03	05:21:00	1.15344	1.15353	1.15344	1.15350	29.88
2025.11.03	05:22:00	1.15348	1.15348	1.15342	1.15344	11.02
2025.11.03	05:23:00	1.15344	1.15344	1.15338	1.15338	10.80
2025.11.03	05:24:00	1.15339	1.15350	1.15337	1.15350	18.74
2025.11.03	05:25:00	1.15349	1.15350	1.15348	1.15349	6.30
2025.11.03	05:26:00	1.15348	1.15348	1.15343	1.15343	14.52
2025.11.03	05:27:00	1.15343	1.15349	1.15343	1.15349	20.45
2025.11.03	05:28:00	1.15347	1.15348	1.15344	1.15347	8.18
2025.11.03	05:29:00	1.15348	1.15349	1.15347	1.15349	9.00
2025.11.03	05:30:00	1.15349	1.15349	1.15347	1.15349	9.90
2025.11.03	05:31:00	1.15347	1.15350	1.15337	1.15348	34.42
2025.11.03	05:32:00	1.15349	1.15349	1.15343	1.15345	23.40
2025.11.03	05:33:00	1.15347	1.15350	1.15347	1.15348	3.03
2025.11.03	05:34:00	1.15350	1.15357	1.15350	1.15357	14.26
2025.11.03	05:35:00	1.15357	1.15357	1.15352	1.15354	24.05
2025.11.03	05:36:00	1.15357	1.15358	1.15351	1.15354	47.16
2025.11.03	05:37:00	1.15354	1.15366	1.15353	1.15364	43.29
2025.11.03	05:38:00	1.15363	1.15371	1.15361	1.15361	36.44
2025.11.03	05:39:00	1.15363	1.15365	1.15357	1.15362	51.39
2025.11.03	05:40:00	1.15362	1.15364	1.15360	1.15362	20.99
2025.11.03	05:41:00	1.15363	1.15368	1.15362	1.15367	24.48
2025.11.03	05:42:00	1.15367	1.15368	1.15366	1.15367	20.70
2025.11.03	05:43:00	1.15368	1.15373	1.15368	1.15369	29.52
2025.11.03	05:44:00	1.15370	1.15370	1.15367	1.15370	24.48
2025.11.03	05:45:00	1.15369	1.15373	1.15368	1.15369	40.41
2025.11.03	05:46:00	1.15369	1.15369	1.15366	1.15366	11.34
2025.11.03	05:47:00	1.15366	1.15368	1.15366	1.15367	12.33
2025.11.03	05:48:00	1.15370	1.15375	1.15369	1.15375	27.84
2025.11.03	05:49:00	1.15374	1.15374	1.15370	1.15372	11.45
2025.11.03	05:50:00	1.15371	1.15371	1.15368	1.15369	5.40
2025.11.03	05:51:00	1.15365	1.15365	1.15362	1.15363	4.25
2025.11.03	05:52:00	1.15363	1.15363	1.15355	1.15355	4.72
2025.11.03	05:53:00	1.15352	1.15360	1.15351	1.15359	21.35
2025.11.03	05:54:00	1.15362	1.15370	1.15362	1.15369	10.80
2025.11.03	05:55:00	1.15370	1.15370	1.15360	1.15363	39.91
2025.11.03	05:56:00	1.15363	1.15364	1.15357	1.15359	29.56
2025.11.03	05:57:00	1.15360	1.15360	1.15354	1.15355	15.57
2025.11.03	05:58:00	1.15355	1.15358	1.15353	1.15353	34.37
2025.11.03	05:59:00	1.15354	1.15355	1.15349	1.15349	10.80
2025.11.03	06:00:00	1.15348	1.15350	1.15343	1.15348	35.19
2025.11.03	06:01:00	1.15350	1.15362	1.15348	1.15354	77.54
2025.11.03	06:02:00	1.15354	1.15372	1.15353	1.15371	22.59
2025.11.03	06:03:00	1.15371	1.15373	1.15368	1.15370	25.89
2025.11.03	06:04:00	1.15369	1.15374	1.15369	1.15372	21.41
2025.11.03	06:05:00	1.15371	1.15372	1.15365	1.15369	22.87
2025.11.03	06:06:00	1.15368	1.15369	1.15364	1.15364	15.52
2025.11.03	06:07:00	1.15363	1.15363	1.15357	1.15362	18.74
2025.11.03	06:08:00	1.15360	1.15368	1.15360	1.15365	19.08
2025.11.03	06:09:00	1.15365	1.15366	1.15357	1.15359	23.01
2025.11.03	06:10:00	1.15357	1.15361	1.15357	1.15361	8.19
2025.11.03	06:11:00	1.15361	1.15363	1.15359	1.15363	22.52
2025.11.03	06:12:00	1.15363	1.15365	1.15363	1.15363	6.14
2025.11.03	06:13:00	1.15361	1.15363	1.15357	1.15363	22.67
2025.11.03	06:14:00	1.15365	1.15365	1.15359	1.15359	15.88
2025.11.03	06:15:00	1.15358	1.15358	1.15356	1.15358	10.39
2025.11.03	06:16:00	1.15356	1.15357	1.15354	1.15354	5.49
2025.11.03	06:17:00	1.15354	1.15358	1.15351	1.15352	18.37
2025.11.03	06:18:00	1.15351	1.15355	1.15349	1.15351	34.00
2025.11.03	06:19:00	1.15350	1.15355	1.15350	1.15355	23.30
2025.11.03	06:20:00	1.15354	1.15357	1.15354	1.15357	10.80
2025.11.03	06:21:00	1.15355	1.15361	1.15354	1.15359	21.60
2025.11.03	06:22:00	1.15358	1.15362	1.15358	1.15360	13.00
2025.11.03	06:23:00	1.15359	1.15368	1.15358	1.15365	16.20
2025.11.03	06:24:00	1.15365	1.15367	1.15357	1.15357	28.70
2025.11.03	06:25:00	1.15359	1.15364	1.15357	1.15364	52.67
2025.11.03	06:26:00	1.15364	1.15366	1.15362	1.15363	56.24
2025.11.03	06:27:00	1.15364	1.15368	1.15362	1.15365	36.57
2025.11.03	06:28:00	1.15366	1.15375	1.15366	1.15373	19.42
2025.11.03	06:29:00	1.15374	1.15374	1.15369	1.15370	37.50
2025.11.03	06:30:00	1.15373	1.15377	1.15373	1.15377	16.35
2025.11.03	06:31:00	1.15376	1.15395	1.15374	1.15395	43.09
2025.11.03	06:32:00	1.15394	1.15402	1.15393	1.15394	64.08
2025.11.03	06:33:00	1.15392	1.15393	1.15388	1.15388	15.96
2025.11.03	06:34:00	1.15390	1.15406	1.15390	1.15405	37.08
2025.11.03	06:35:00	1.15406	1.15406	1.15399	1.15401	18.09
2025.11.03	06:36:00	1.15399	1.15404	1.15398	1.15399	40.03
2025.11.03	06:37:00	1.15397	1.15405	1.15396	1.15404	38.32
2025.11.03	06:38:00	1.15406	1.15408	1.15403	1.15408	47.95
2025.11.03	06:39:00	1.15406	1.15409	1.15395	1.15400	50.25
2025.11.03	06:40:00	1.15399	1.15399	1.15390	1.15396	22.90
2025.11.03	06:41:00	1.15397	1.15397	1.15392	1.15395	17.10
2025.11.03	06:42:00	1.15394	1.15398	1.15394	1.15398	15.30
2025.11.03	06:43:00	1.15397	1.15403	1.15397	1.15403	18.39
2025.11.03	06:44:00	1.15400	1.15404	1.15399	1.15399	26.12
2025.11.03	06:45:00	1.15402	1.15413	1.15402	1.15404	26.50
2025.11.03	06:46:00	1.15406	1.15406	1.15402	1.15404	4.05
2025.11.03	06:47:00	1.15402	1.15402	1.15395	1.15398	16.29
2025.11.03	06:48:00	1.15399	1.15399	1.15393	1.15395	6.05
2025.11.03	06:49:00	1.15394	1.15394	1.15390	1.15394	16.29
2025.11.03	06:50:00	1.15392	1.15394	1.15386	1.15386	16.20
2025.11.03	06:51:00	1.15385	1.15389	1.15380	1.15389	21.98
2025.11.03	06:52:00	1.15387	1.15387	1.15379	1.15379	8.10
2025.11.03	06:53:00	1.15378	1.15380	1.15378	1.15379	11.70
2025.11.03	06:54:00	1.15378	1.15382	1.15375	1.15378	17.19
2025.11.03	06:55:00	1.15380	1.15380	1.15375	1.15375	13.92
2025.11.03	06:56:00	1.15375	1.15384	1.15375	1.15379	32.94
2025.11.03	06:57:00	1.15379	1.15381	1.15377	1.15380	16.06
2025.11.03	06:58:00	1.15378	1.15385	1.15378	1.15378	31.54
2025.11.03	06:59:00	1.15379	1.15381	1.15376	1.15376	7.40
2025.11.03	07:00:00	1.15376	1.15395	1.15368	1.15395	139.26
2025.11.03	07:01:00	1.15395	1.15406	1.15394	1.15406	64.38
2025.11.03	07:02:00	1.15405	1.15406	1.15396	1.15401	79.31
2025.11.03	07:03:00	1.15402	1.15404	1.15388	1.15388	52.68
2025.11.03	07:04:00	1.15388	1.15403	1.15383	1.15401	77.49
2025.11.03	07:05:00	1.15400	1.15409	1.15400	1.15401	36.76
2025.11.03	07:06:00	1.15400	1.15407	1.15399	1.15401	26.84
2025.11.03	07:07:00	1.15400	1.15400	1.15384	1.15390	36.70
2025.11.03	07:08:00	1.15390	1.15390	1.15367	1.15370	37.39
2025.11.03	07:09:00	1.15368	1.15384	1.15365	1.15383	51.29
2025.11.03	07:10:00	1.15382	1.15393	1.15382	1.15393	48.58
2025.11.03	07:11:00	1.15394	1.15394	1.15384	1.15385	53.99
2025.11.03	07:12:00	1.15383	1.15385	1.15377	1.15379	42.80
2025.11.03	07:13:00	1.15383	1.15384	1.15374	1.15374	81.89
2025.11.03	07:14:00	1.15375	1.15375	1.15357	1.15357	126.80
2025.11.03	07:15:00	1.15358	1.15362	1.15353	1.15358	93.06
2025.11.03	07:16:00	1.15357	1.15370	1.15357	1.15368	77.41
2025.11.03	07:17:00	1.15367	1.15369	1.15361	1.15363	69.40
2025.11.03	07:18:00	1.15362	1.15375	1.15362	1.15375	79.74
2025.11.03	07:19:00	1.15374	1.15385	1.15373	1.15383	28.97
2025.11.03	07:20:00	1.15387	1.15390	1.15361	1.15364	119.49
2025.11.03	07:21:00	1.15366	1.15371	1.15366	1.15367	66.83
2025.11.03	07:22:00	1.15368	1.15375	1.15367	1.15373	32.25
2025.11.03	07:23:00	1.15373	1.15375	1.15359	1.15359	64.34
2025.11.03	07:24:00	1.15358	1.15365	1.15355	1.15359	83.30
2025.11.03	07:25:00	1.15357	1.15363	1.15352	1.15354	47.20
2025.11.03	07:26:00	1.15355	1.15359	1.15352	1.15358	35.57
2025.11.03	07:27:00	1.15364	1.15364	1.15353	1.15356	38.90
2025.11.03	07:28:00	1.15357	1.15358	1.15346	1.15348	44.10
2025.11.03	07:29:00	1.15346	1.15349	1.15342	1.15349	56.90
2025.11.03	07:30:00	1.15347	1.15351	1.15335	1.15351	179.36
2025.11.03	07:31:00	1.15350	1.15357	1.15341	1.15352	75.71
2025.11.03	07:32:00	1.15354	1.15360	1.15350	1.15355	82.41
2025.11.03	07:33:00	1.15356	1.15368	1.15351	1.15368	71.50
2025.11.03	07:34:00	1.15366	1.15372	1.15355	1.15372	36.27
2025.11.03	07:35:00	1.15373	1.15389	1.15369	1.15387	66.93
2025.11.03	07:36:00	1.15387	1.15399	1.15385	1.15397	138.02
2025.11.03	07:37:00	1.15399	1.15399	1.15385	1.15387	35.00
2025.11.03	07:38:00	1.15389	1.15398	1.15389	1.15395	20.34
2025.11.03	07:39:00	1.15392	1.15403	1.15392	1.15398	33.74
2025.11.03	07:40:00	1.15400	1.15404	1.15399	1.15399	26.00
2025.11.03	07:41:00	1.15397	1.15404	1.15393	1.15402	44.16
2025.11.03	07:42:00	1.15403	1.15404	1.15399	1.15403	35.37
2025.11.03	07:43:00	1.15400	1.15400	1.15395	1.15399	36.67
2025.11.03	07:44:00	1.15400	1.15410	1.15396	1.15407	77.36
2025.11.03	07:45:00	1.15407	1.15407	1.15396	1.15401	61.81
2025.11.03	07:46:00	1.15401	1.15401	1.15375	1.15387	62.60
2025.11.03	07:47:00	1.15387	1.15400	1.15386	1.15395	53.39
2025.11.03	07:48:00	1.15396	1.15399	1.15383	1.15383	30.79
2025.11.03	07:49:00	1.15384	1.15389	1.15380	1.15388	40.99
2025.11.03	07:50:00	1.15387	1.15389	1.15380	1.15380	37.25
2025.11.03	07:51:00	1.15379	1.15384	1.15373	1.15384	40.00
2025.11.03	07:52:00	1.15383	1.15384	1.15382	1.15383	16.24
2025.11.03	07:53:00	1.15382	1.15385	1.15378	1.15380	57.92
2025.11.03	07:54:00	1.15380	1.15380	1.15365	1.15370	45.59
2025.11.03	07:55:00	1.15371	1.15378	1.15362	1.15377	113.67
2025.11.03	07:56:00	1.15375	1.15375	1.15359	1.15362	125.49
2025.11.03	07:57:00	1.15361	1.15377	1.15354	1.15375	83.04
2025.11.03	07:58:00	1.15374	1.15393	1.15374	1.15390	89.43
2025.11.03	07:59:00	1.15390	1.15405	1.15389	1.15399	76.63
2025.11.03	08:00:00	1.15398	1.15400	1.15364	1.15368	154.13
2025.11.03	08:01:00	1.15369	1.15372	1.15362	1.15372	104.20
2025.11.03	08:02:00	1.15370	1.15373	1.15348	1.15360	134.66
2025.11.03	08:03:00	1.15357	1.15359	1.15334	1.15338	94.60
2025.11.03	08:04:00	1.15335	1.15346	1.15330	1.15338	127.91
2025.11.03	08:05:00	1.15339	1.15343	1.15331	1.15332	32.15
2025.11.03	08:06:00	1.15333	1.15339	1.15322	1.15328	70.60
2025.11.03	08:07:00	1.15328	1.15333	1.15316	1.15316	64.64
2025.11.03	08:08:00	1.15317	1.15319	1.15311	1.15316	113.17
2025.11.03	08:09:00	1.15316	1.15318	1.15305	1.15307	68.99
2025.11.03	08:10:00	1.15305	1.15309	1.15288	1.15288	36.21
2025.11.03	08:11:00	1.15285	1.15285	1.15273	1.15283	50.26
2025.11.03	08:12:00	1.15285	1.15285	1.15272	1.15272	33.35
2025.11.03	08:13:00	1.15273	1.15303	1.15271	1.15299	58.03
2025.11.03	08:14:00	1.15295	1.15298	1.15278	1.15287	56.83
2025.11.03	08:15:00	1.15284	1.15286	1.15281	1.15284	37.77
2025.11.03	08:16:00	1.15286	1.15288	1.15274	1.15278	68.94
2025.11.03	08:17:00	1.15280	1.15280	1.15262	1.15263	45.84
2025.11.03	08:18:00	1.15260	1.15260	1.15250	1.15256	56.90
2025.11.03	08:19:00	1.15258	1.15260	1.15251	1.15256	39.69
2025.11.03	08:20:00	1.15255	1.15267	1.15247	1.15249	56.28
2025.11.03	08:21:00	1.15249	1.15261	1.15247	1.15248	51.70
2025.11.03	08:22:00	1.15250	1.15263	1.15250	1.15258	35.00
2025.11.03	08:23:00	1.15258	1.15259	1.15250	1.15250	32.45
2025.11.03	08:24:00	1.15251	1.15261	1.15249	1.15259	37.35
2025.11.03	08:25:00	1.15261	1.15272	1.15261	1.15269	43.50
2025.11.03	08:26:00	1.15267	1.15279	1.15262	1.15277	34.34
2025.11.03	08:27:00	1.15277	1.15278	1.15255	1.15260	50.32
2025.11.03	08:28:00	1.15258	1.15259	1.15251	1.15256	32.70
2025.11.03	08:29:00	1.15257	1.15263	1.15252	1.15254	43.09
2025.11.03	08:30:00	1.15256	1.15263	1.15253	1.15253	32.87
2025.11.03	08:31:00	1.15251	1.15256	1.15251	1.15253	9.65
2025.11.03	08:32:00	1.15253	1.15260	1.15251	1.15260	40.68
2025.11.03	08:33:00	1.15261	1.15266	1.15255	1.15255	33.43
2025.11.03	08:34:00	1.15258	1.15258	1.15214	1.15238	131.24
2025.11.03	08:35:00	1.15240	1.15244	1.15228	1.15228	90.98
2025.11.03	08:36:00	1.15227	1.15229	1.15199	1.15208	221.46
2025.11.03	08:37:00	1.15208	1.15208	1.15190	1.15197	105.39
2025.11.03	08:38:00	1.15200	1.15203	1.15191	1.15192	120.08
2025.11.03	08:39:00	1.15194	1.15194	1.15168	1.15170	160.36
2025.11.03	08:40:00	1.15170	1.15173	1.15142	1.15150	87.97
2025.11.03	08:41:00	1.15151	1.15179	1.15147	1.15179	98.50
2025.11.03	08:42:00	1.15182	1.15182	1.15174	1.15177	81.17
2025.11.03	08:43:00	1.15172	1.15176	1.15168	1.15171	117.00
2025.11.03	08:44:00	1.15171	1.15179	1.15166	1.15168	52.79
2025.11.03	08:45:00	1.15169	1.15175	1.15139	1.15139	202.86
2025.11.03	08:46:00	1.15138	1.15146	1.15127	1.15128	160.34
2025.11.03	08:47:00	1.15129	1.15141	1.15119	1.15123	155.29
2025.11.03	08:48:00	1.15122	1.15136	1.15116	1.15136	153.19
2025.11.03	08:49:00	1.15136	1.15143	1.15121	1.15125	61.12
2025.11.03	08:50:00	1.15125	1.15126	1.15118	1.15120	112.77
2025.11.03	08:51:00	1.15118	1.15128	1.15114	1.15117	67.41
2025.11.03	08:52:00	1.15116	1.15116	1.15103	1.15104	120.52
2025.11.03	08:53:00	1.15104	1.15109	1.15093	1.15100	115.64
2025.11.03	08:54:00	1.15100	1.15108	1.15100	1.15105	133.24
2025.11.03	08:55:00	1.15106	1.15112	1.15098	1.15106	143.45
2025.11.03	08:56:00	1.15106	1.15117	1.15105	1.15112	131.56
2025.11.03	08:57:00	1.15111	1.15123	1.15111	1.15120	93.91
2025.11.03	08:58:00	1.15120	1.15136	1.15117	1.15135	91.57
2025.11.03	08:59:00	1.15137	1.15137	1.15130	1.15133	89.16
2025.11.03	09:00:00	1.15132	1.15134	1.15112	1.15115	89.27
2025.11.03	09:01:00	1.15114	1.15120	1.15110	1.15120	129.28
2025.11.03	09:02:00	1.15119	1.15144	1.15119	1.15141	107.12
2025.11.03	09:03:00	1.15138	1.15142	1.15134	1.15138	58.11
2025.11.03	09:04:00	1.15136	1.15138	1.15129	1.15130	52.38
2025.11.03	09:05:00	1.15131	1.15147	1.15131	1.15144	40.50
2025.11.03	09:06:00	1.15144	1.15144	1.15139	1.15140	20.70
2025.11.03	09:07:00	1.15143	1.15157	1.15142	1.15156	39.00
2025.11.03	09:08:00	1.15156	1.15158	1.15140	1.15153	63.68
2025.11.03	09:09:00	1.15154	1.15164	1.15153	1.15158	53.20
2025.11.03	09:10:00	1.15156	1.15167	1.15154	1.15154	77.71
2025.11.03	09:11:00	1.15156	1.15160	1.15154	1.15159	7.98
2025.11.03	09:12:00	1.15159	1.15159	1.15148	1.15154	52.57
2025.11.03	09:13:00	1.15157	1.15163	1.15147	1.15150	43.65
2025.11.03	09:14:00	1.15149	1.15149	1.15123	1.15124	47.25
2025.11.03	09:15:00	1.15124	1.15125	1.15119	1.15122	58.93
2025.11.03	09:16:00	1.15123	1.15139	1.15123	1.15139	37.50
2025.11.03	09:17:00	1.15143	1.15171	1.15142	1.15170	77.01
2025.11.03	09:18:00	1.15173	1.15187	1.15169	1.15169	87.79
2025.11.03	09:19:00	1.15169	1.15169	1.15158	1.15164	26.90
2025.11.03	09:20:00	1.15168	1.15179	1.15168	1.15179	54.45
2025.11.03	09:21:00	1.15182	1.15185	1.15167	1.15167	44.05
2025.11.03	09:22:00	1.15168	1.15169	1.15147	1.15147	56.87
2025.11.03	09:23:00	1.15147	1.15155	1.15144	1.15155	44.35
2025.11.03	09:24:00	1.15158	1.15160	1.15152	1.15159	25.96
2025.11.03	09:25:00	1.15161	1.15165	1.15154	1.15160	38.38
2025.11.03	09:26:00	1.15159	1.15165	1.15159	1.15165	20.70
2025.11.03	09:27:00	1.15165	1.15175	1.15163	1.15171	41.91
2025.11.03	09:28:00	1.15173	1.15174	1.15165	1.15169	37.48
2025.11.03	09:29:00	1.15171	1.15184	1.15171	1.15184	19.50
2025.11.03	09:30:00	1.15187	1.15187	1.15173	1.15175	21.69
2025.11.03	09:31:00	1.15174	1.15176	1.15170	1.15172	27.97
2025.11.03	09:32:00	1.15171	1.15179	1.15169	1.15178	37.80
2025.11.03	09:33:00	1.15179	1.15186	1.15176	1.15184	36.51
2025.11.03	09:34:00	1.15186	1.15198	1.15185	1.15198	68.38
2025.11.03	09:35:00	1.15200	1.15207	1.15195	1.15199	66.57
2025.11.03	09:36:00	1.15197	1.15199	1.15178	1.15184	96.22
2025.11.03	09:37:00	1.15185	1.15186	1.15179	1.15180	48.32
2025.11.03	09:38:00	1.15178	1.15189	1.15171	1.15182	59.71
2025.11.03	09:39:00	1.15184	1.15184	1.15168	1.15168	43.49
2025.11.03	09:40:00	1.15168	1.15169	1.15142	1.15145	69.81
2025.11.03	09:41:00	1.15143	1.15149	1.15143	1.15146	46.12
2025.11.03	09:42:00	1.15145	1.15155	1.15145	1.15155	23.08
2025.11.03	09:43:00	1.15156	1.15161	1.15152	1.15152	46.42
2025.11.03	09:44:00	1.15154	1.15160	1.15152	1.15153	32.08
2025.11.03	09:45:00	1.15153	1.15153	1.15141	1.15143	33.05
2025.11.03	09:46:00	1.15142	1.15147	1.15127	1.15147	63.32
2025.11.03	09:47:00	1.15145	1.15169	1.15145	1.15151	143.91
2025.11.03	09:48:00	1.15149	1.15149	1.15137	1.15142	65.46
2025.11.03	09:49:00	1.15149	1.15154	1.15149	1.15153	84.80
2025.11.03	09:50:00	1.15155	1.15155	1.15147	1.15154	44.50
2025.11.03	09:51:00	1.15154	1.15156	1.15140	1.15143	67.52
2025.11.03	09:52:00	1.15145	1.15155	1.15143	1.15149	78.39
2025.11.03	09:53:00	1.15150	1.15150	1.15137	1.15142	63.88
2025.11.03	09:54:00	1.15144	1.15145	1.15133	1.15133	45.48
2025.11.03	09:55:00	1.15132	1.15135	1.15120	1.15120	59.32
2025.11.03	09:56:00	1.15119	1.15129	1.15114	1.15123	67.77
2025.11.03	09:57:00	1.15122	1.15124	1.15113	1.15115	37.94
2025.11.03	09:58:00	1.15117	1.15139	1.15113	1.15139	76.52
2025.11.03	09:59:00	1.15140	1.15145	1.15137	1.15143	87.37
2025.11.03	10:00:00	1.15143	1.15165	1.15141	1.15158	178.53
2025.11.03	10:01:00	1.15158	1.15164	1.15154	1.15163	172.60
2025.11.03	10:02:00	1.15163	1.15166	1.15154	1.15161	97.71
2025.11.03	10:03:00	1.15162	1.15172	1.15158	1.15167	71.38
2025.11.03	10:04:00	1.15167	1.15167	1.15152	1.15160	59.36
2025.11.03	10:05:00	1.15162	1.15165	1.15152	1.15152	60.81
2025.11.03	10:06:00	1.15152	1.15152	1.15131	1.15132	62.44
2025.11.03	10:07:00	1.15132	1.15140	1.15129	1.15135	37.77
2025.11.03	10:08:00	1.15136	1.15136	1.15102	1.15105	90.71
2025.11.03	10:09:00	1.15108	1.15110	1.15092	1.15095	95.66
2025.11.03	10:10:00	1.15096	1.15096	1.15078	1.15091	128.57
2025.11.03	10:11:00	1.15090	1.15103	1.15090	1.15098	56.47
2025.11.03	10:12:00	1.15096	1.15124	1.15095	1.15124	72.85
2025.11.03	10:13:00	1.15125	1.15128	1.15118	1.15118	78.10
2025.11.03	10:14:00	1.15119	1.15135	1.15119	1.15131	39.37
2025.11.03	10:15:00	1.15133	1.15134	1.15124	1.15131	116.65
2025.11.03	10:16:00	1.15132	1.15138	1.15121	1.15127	105.82
2025.11.03	10:17:00	1.15127	1.15128	1.15115	1.15119	90.06
2025.11.03	10:18:00	1.15119	1.15123	1.15114	1.15121	104.68
2025.11.03	10:19:00	1.15122	1.15122	1.15108	1.15112	41.52
2025.11.03	10:20:00	1.15112	1.15115	1.15104	1.15115	62.09
2025.11.03	10:21:00	1.15115	1.15123	1.15112	1.15121	95.37
2025.11.03	10:22:00	1.15123	1.15139	1.15121	1.15139	83.17
2025.11.03	10:23:00	1.15140	1.15148	1.15137	1.15146	60.00
2025.11.03	10:24:00	1.15147	1.15161	1.15147	1.15159	68.82
2025.11.03	10:25:00	1.15157	1.15179	1.15157	1.15177	88.33
2025.11.03	10:26:00	1.15177	1.15191	1.15176	1.15191	43.08
2025.11.03	10:27:00	1.15194	1.15199	1.15179	1.15179	66.35
2025.11.03	10:28:00	1.15179	1.15181	1.15173	1.15176	65.87
2025.11.03	10:29:00	1.15177	1.15181	1.15169	1.15169	112.57
2025.11.03	10:30:00	1.15168	1.15168	1.15159	1.15163	46.89
2025.11.03	10:31:00	1.15161	1.15169	1.15160	1.15164	34.20
