<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.03	04:39:00	4004.47500	4005.89500	4004.47500	4005.57800	0.01
2025.11.03	04:40:00	4005.19500	4007.40500	4004.85500	4006.20500	0.03
2025.11.03	04:41:00	4006.18500	4006.79500	4005.65500	4005.71500	0.02
2025.11.03	04:42:00	4005.68500	4007.32500	4005.42500	4007.14500	0.02
2025.11.03	04:43:00	4007.06500	4007.36500	4006.83500	4007.12500	0.01
2025.11.03	04:44:00	4007.11500	4007.15500	4005.97500	4006.60500	0.02
2025.11.03	04:45:00	4006.57500	4006.86500	4006.11500	4006.37500	0.02
2025.11.03	04:46:00	4006.36500	4006.39500	4005.29800	4005.59500	0.04
2025.11.03	04:47:00	4005.63500	4006.91800	4004.71800	4006.90800	0.02
2025.11.03	04:48:00	4006.91800	4007.28800	4005.19500	4005.42800	0.02
2025.11.03	04:49:00	4005.42800	4005.65800	4004.25800	4005.05800	0.04
2025.11.03	04:50:00	4005.05800	4005.60800	4004.78500	4004.85800	0.03
2025.11.03	04:51:00	4004.84800	4004.87800	4002.66500	4003.67800	0.06
2025.11.03	04:52:00	4003.89500	4004.88800	4003.75800	4003.83800	0.02
2025.11.03	04:53:00	4003.73800	4006.03800	4003.73800	4005.59500	0.03
2025.11.03	04:54:00	4005.61500	4005.88500	4005.09800	4005.16500	0.02
2025.11.03	04:55:00	4005.16500	4005.34800	4004.76800	4004.79800	0.01
2025.11.03	04:56:00	4004.80800	4004.88800	4004.08500	4004.15800	0.01
2025.11.03	04:57:00	4004.17800	4004.36500	4003.82800	4004.08800	0.01
2025.11.03	04:58:00	4004.09500	4004.40500	4003.33800	4003.33800	0.01
2025.11.03	04:59:00	4003.33800	4004.11500	4002.44800	4003.36800	0.05
2025.11.03	05:00:00	4003.37800	4003.99800	4003.35500	4003.50500	0.01
2025.11.03	05:01:00	4003.51500	4003.78500	4002.77500	4003.74500	0.02
2025.11.03	05:02:00	4003.66500	4003.73500	4002.58500	4002.65500	0.01
2025.11.03	05:03:00	4002.72800	4002.87500	4000.56500	4002.01500	0.08
2025.11.03	05:04:00	4001.98500	4002.11500	3997.70800	3999.29800	0.09
2025.11.03	05:05:00	3999.29800	3999.86500	3997.47900	3999.15500	0.06
2025.11.03	05:06:00	3999.15800	4001.19500	3997.98500	4001.16500	0.04
2025.11.03	05:07:00	4001.13500	4002.54500	4000.94500	4001.50500	0.02
2025.11.03	05:08:00	4001.52500	4006.04500	4001.52500	4005.54500	0.03
2025.11.03	05:09:00	4005.51500	4007.86500	4004.02500	4007.77500	0.03
2025.11.03	05:10:00	4007.76500	4007.78500	4006.31500	4006.97500	0.03
2025.11.03	05:11:00	4007.00500	4009.79800	4007.00500	4008.67500	0.03
2025.11.03	05:12:00	4008.66500	4009.11500	4007.25500	4009.04800	0.03
2025.11.03	05:13:00	4009.00500	4009.82500	4007.36500	4007.47500	0.03
2025.11.03	05:14:00	4007.44900	4007.56500	4005.74800	4006.66500	0.03
2025.11.03	05:15:00	4006.70500	4006.82500	4004.66500	4006.17800	0.02
2025.11.03	05:16:00	4006.17800	4007.48500	4005.36800	4007.10500	0.03
2025.11.03	05:17:00	4007.08800	4007.81500	4005.92500	4005.94500	0.02
2025.11.03	05:18:00	4005.92500	4006.26500	4005.31500	4005.48500	0.01
2025.11.03	05:19:00	4005.51500	4006.69500	4005.48500	4006.40800	0.01
2025.11.03	05:20:00	4006.38800	4006.59500	4005.80500	4005.80500	0.01
2025.11.03	05:21:00	4005.82500	4006.53500	4005.30800	4005.33500	0.01
2025.11.03	05:22:00	4005.39800	4006.00500	4005.29500	4005.61500	0.01
2025.11.03	05:23:00	4005.60800	4006.29500	4004.78500	4006.29500	0.01
2025.11.03	05:24:00	4006.31500	4007.50500	4006.07500	4007.42500	0.01
2025.11.03	05:25:00	4007.57500	4008.88500	4007.53500	4008.88500	0.01
2025.11.03	05:26:00	4008.93500	4010.98500	4008.93500	4010.84800	0.02
2025.11.03	05:27:00	4010.94800	4012.56500	4010.58500	4010.68500	0.03
2025.11.03	05:28:00	4010.71500	4010.74500	4009.54800	4010.65500	0.01
2025.11.03	05:29:00	4010.68500	4011.80500	4010.52500	4011.73500	0.01
2025.11.03	05:30:00	4011.71500	4014.59500	4011.71500	4014.27500	0.04
2025.11.03	05:31:00	4014.25500	4017.19800	4014.01500	4016.20500	0.05
2025.11.03	05:32:00	4016.18500	4018.07500	4014.94800	4015.52500	0.04
2025.11.03	05:33:00	4015.49500	4016.11500	4014.13500	4014.73500	0.03
2025.11.03	05:34:00	4014.74800	4015.42500	4013.30500	4014.05500	0.03
2025.11.03	05:35:00	4013.99500	4014.05500	4011.62500	4012.11500	0.02
2025.11.03	05:36:00	4012.14500	4014.02500	4012.14500	4013.31800	0.03
2025.11.03	05:37:00	4013.31800	4014.01800	4011.91500	4014.01800	0.03
2025.11.03	05:38:00	4014.01800	4014.99800	4013.69800	4014.01500	0.03
2025.11.03	05:39:00	4013.98500	4014.33500	4013.09500	4013.99500	0.02
2025.11.03	05:40:00	4014.02500	4016.05500	4013.99500	4015.44500	0.03
2025.11.03	05:41:00	4015.47500	4015.85800	4014.15500	4014.44800	0.03
2025.11.03	05:42:00	4014.45500	4016.30500	4014.14800	4015.70500	0.02
2025.11.03	05:43:00	4015.68500	4016.12500	4015.31500	4015.48500	0.02
2025.11.03	05:44:00	4015.50500	4015.68500	4014.15500	4014.54500	0.01
2025.11.03	05:45:00	4014.68500	4014.93500	4013.31500	4013.54800	0.02
2025.11.03	05:46:00	4013.49500	4014.31500	4013.22500	4013.43800	0.01
2025.11.03	05:47:00	4013.44800	4014.44800	4013.44800	4014.11800	0.02
2025.11.03	05:48:00	4014.11800	4014.54800	4013.06500	4013.53800	0.02
2025.11.03	05:49:00	4013.54800	4014.85800	4012.66500	4014.81800	0.03
2025.11.03	05:50:00	4014.53500	4016.55500	4014.17800	4016.08800	0.03
2025.11.03	05:51:00	4016.08800	4016.08800	4014.29800	4014.31500	0.02
2025.11.03	05:52:00	4014.29500	4014.90800	4013.79500	4014.84800	0.02
2025.11.03	05:53:00	4014.84800	4015.25800	4014.15800	4015.05800	0.02
2025.11.03	05:54:00	4015.06800	4015.83500	4014.46500	4015.73800	0.03
2025.11.03	05:55:00	4015.73800	4015.94800	4014.26800	4014.29800	0.02
2025.11.03	05:56:00	4014.22500	4014.39800	4011.49800	4012.29800	0.04
2025.11.03	05:57:00	4012.30800	4012.84800	4010.99800	4011.18500	0.06
2025.11.03	05:58:00	4011.17800	4012.59800	4011.02800	4012.21500	0.05
2025.11.03	05:59:00	4012.25500	4013.79800	4012.25500	4013.61500	0.03
2025.11.03	06:00:00	4013.69800	4015.49800	4013.65500	4014.49500	0.03
2025.11.03	06:01:00	4014.58500	4016.49800	4014.24800	4014.55500	0.04
2025.11.03	06:02:00	4014.44500	4014.88500	4012.60500	4013.76500	0.03
2025.11.03	06:03:00	4013.94800	4016.05500	4012.99500	4014.09500	0.03
2025.11.03	06:04:00	4014.13500	4014.44500	4012.52500	4013.54500	0.03
2025.11.03	06:05:00	4013.48500	4013.48500	4010.70500	4012.17800	0.03
2025.11.03	06:06:00	4012.25800	4012.83800	4010.29500	4010.72800	0.03
2025.11.03	06:07:00	4010.77800	4011.87500	4009.82500	4011.72800	0.03
2025.11.03	06:08:00	4011.82500	4014.54500	4011.73500	4014.39500	0.03
2025.11.03	06:09:00	4014.41500	4015.29500	4014.21500	4014.81500	0.02
2025.11.03	06:10:00	4014.83500	4015.51500	4014.46500	4015.17500	0.02
2025.11.03	06:11:00	4015.15500	4015.86800	4014.72500	4014.75500	0.02
2025.11.03	06:12:00	4014.77500	4015.74500	4014.60500	4014.90500	0.02
2025.11.03	06:13:00	4015.29500	4015.32500	4013.86500	4015.08500	0.02
2025.11.03	06:14:00	4015.12500	4015.50500	4013.87500	4014.34800	0.02
2025.11.03	06:15:00	4014.33800	4014.73500	4013.06800	4014.01500	0.02
2025.11.03	06:16:00	4013.99500	4015.19500	4013.47500	4014.85500	0.03
2025.11.03	06:17:00	4014.87500	4015.55500	4014.12500	4014.25500	0.02
2025.11.03	06:18:00	4014.22500	4015.74500	4014.20500	4015.40500	0.02
2025.11.03	06:19:00	4015.42500	4017.89500	4015.39500	4016.88500	0.02
2025.11.03	06:20:00	4016.90500	4016.90500	4014.99500	4015.50500	0.03
2025.11.03	06:21:00	4015.48500	4015.48500	4013.30500	4015.04500	0.02
2025.11.03	06:22:00	4015.05500	4015.42500	4013.97500	4014.70500	0.01
2025.11.03	06:23:00	4014.62500	4017.01500	4014.18500	4016.93500	0.02
2025.11.03	06:24:00	4016.99500	4018.33500	4016.70500	4017.48500	0.03
2025.11.03	06:25:00	4017.14500	4018.24800	4016.16500	4016.34800	0.02
2025.11.03	06:26:00	4016.34800	4016.36500	4014.44500	4015.36500	0.02
2025.11.03	06:27:00	4015.02500	4015.35500	4013.51500	4015.14500	0.02
2025.11.03	06:28:00	4015.11500	4016.68500	4014.80500	4016.32500	0.02
2025.11.03	06:29:00	4016.35500	4016.59500	4015.50500	4016.13500	0.03
2025.11.03	06:30:00	4016.14800	4016.32500	4014.63500	4014.65800	0.01
2025.11.03	06:31:00	4014.62500	4014.97500	4013.61500	4014.70500	0.02
2025.11.03	06:32:00	4014.72500	4014.91500	4012.83500	4014.57800	0.02
2025.11.03	06:33:00	4014.59500	4014.63500	4013.52500	4013.91800	0.01
2025.11.03	06:34:00	4013.93500	4014.99500	4013.93500	4014.62800	0.09
2025.11.03	06:35:00	4014.62800	4015.16500	4013.84500	4014.53500	0.07
2025.11.03	06:36:00	4014.50500	4015.05500	4013.81500	4013.88500	0.02
2025.11.03	06:37:00	4013.86500	4015.90500	4013.59500	4015.08500	0.01
2025.11.03	06:38:00	4015.05500	4015.56500	4013.95500	4014.34500	0.02
2025.11.03	06:39:00	4014.30500	4016.59500	4014.30500	4015.92500	0.02
2025.11.03	06:40:00	4015.94500	4016.78500	4015.49500	4016.73500	0.04
2025.11.03	06:41:00	4016.77500	4017.34800	4015.78500	4015.78500	0.02
2025.11.03	06:42:00	4015.81500	4016.78500	4015.77500	4016.57500	0.01
2025.11.03	06:43:00	4016.58500	4017.69500	4016.58500	4017.29500	0.02
2025.11.03	06:44:00	4017.25500	4017.54500	4015.19500	4015.25500	0.02
2025.11.03	06:45:00	4015.23500	4016.21500	4014.34500	4014.38500	0.02
2025.11.03	06:46:00	4014.36500	4015.05500	4013.71500	4014.17500	0.02
2025.11.03	06:47:00	4014.13500	4014.94500	4013.58500	4014.94500	0.02
2025.11.03	06:48:00	4014.99500	4015.77500	4014.94500	4015.77500	0.01
2025.11.03	06:49:00	4016.14500	4016.59500	4014.50500	4016.54500	0.02
2025.11.03	06:50:00	4016.57500	4017.25500	4015.33500	4015.61500	0.01
2025.11.03	06:51:00	4015.57500	4016.81500	4015.24500	4016.61500	0.01
2025.11.03	06:52:00	4016.65500	4018.27500	4016.65500	4017.81500	0.02
2025.11.03	06:53:00	4017.92500	4018.02500	4016.79500	4016.79500	0.02
2025.11.03	06:54:00	4016.85500	4017.17500	4016.34500	4016.92500	0.02
2025.11.03	06:55:00	4016.90500	4016.90500	4015.04500	4015.06500	0.01
2025.11.03	06:56:00	4015.03500	4015.87500	4014.02500	4015.37500	0.04
2025.11.03	06:57:00	4015.34500	4017.33500	4015.11500	4017.21500	0.02
2025.11.03	06:58:00	4017.26500	4018.30500	4016.93500	4017.40500	0.02
2025.11.03	06:59:00	4017.37500	4017.72500	4016.29500	4017.20500	0.02
2025.11.03	07:00:00	4017.22500	4017.47500	4015.60500	4016.91500	0.03
2025.11.03	07:01:00	4016.92500	4021.01800	4016.91500	4020.90800	0.04
2025.11.03	07:02:00	4020.92800	4022.21500	4018.11500	4020.62500	0.05
2025.11.03	07:03:00	4020.62500	4023.17500	4020.62500	4021.68500	0.05
2025.11.03	07:04:00	4021.70500	4023.25500	4021.16500	4021.66500	0.04
2025.11.03	07:05:00	4021.49500	4022.03800	4019.95500	4020.25800	0.02
2025.11.03	07:06:00	4020.26800	4020.70500	4019.71500	4020.32800	0.02
2025.11.03	07:07:00	4020.25500	4020.86800	4019.06800	4019.97800	0.04
2025.11.03	07:08:00	4019.90500	4020.27500	4018.09500	4018.81500	0.06
2025.11.03	07:09:00	4018.78500	4020.28500	4017.36500	4019.89500	0.03
2025.11.03	07:10:00	4019.86500	4019.91800	4018.70800	4019.01800	0.02
2025.11.03	07:11:00	4019.01800	4019.20500	4017.13500	4017.32800	0.03
2025.11.03	07:12:00	4017.32800	4017.51500	4015.41500	4015.97500	0.05
2025.11.03	07:13:00	4015.95500	4016.73500	4014.79500	4015.31500	0.05
2025.11.03	07:14:00	4015.42500	4015.80500	4014.79500	4014.89500	0.03
2025.11.03	07:15:00	4014.92500	4015.57500	4014.73500	4015.12500	0.02
2025.11.03	07:16:00	4015.99500	4016.27500	4014.14500	4014.80500	0.03
2025.11.03	07:17:00	4014.85500	4015.39500	4013.27500	4013.53500	0.02
2025.11.03	07:18:00	4013.47500	4016.08500	4013.47500	4015.64500	0.02
2025.11.03	07:19:00	4015.62500	4016.05500	4014.92500	4014.95500	0.01
2025.11.03	07:20:00	4014.98500	4015.92500	4014.64500	4014.88500	0.01
2025.11.03	07:21:00	4014.86500	4017.08500	4014.79500	4016.93500	0.02
2025.11.03	07:22:00	4017.00500	4017.89500	4015.62500	4015.68500	0.03
2025.11.03	07:23:00	4015.72500	4016.12500	4014.93500	4015.38500	0.01
2025.11.03	07:24:00	4015.40500	4016.45500	4015.25500	4015.63500	0.02
2025.11.03	07:25:00	4015.67500	4018.99500	4015.57500	4018.67500	0.03
2025.11.03	07:26:00	4018.71500	4020.27500	4018.41500	4019.34500	0.04
2025.11.03	07:27:00	4019.34500	4019.56500	4018.37500	4018.84500	0.01
2025.11.03	07:28:00	4019.24500	4020.19800	4019.05500	4019.77500	0.01
2025.11.03	07:29:00	4019.82500	4020.17500	4018.70500	4018.79500	0.01
2025.11.03	07:30:00	4018.57800	4019.61500	4017.98500	4018.87500	0.02
2025.11.03	07:31:00	4018.94800	4019.87500	4016.62500	4017.06500	0.01
2025.11.03	07:32:00	4017.04500	4017.12500	4015.86500	4016.13500	0.01
2025.11.03	07:33:00	4016.18500	4017.74500	4015.68500	4017.48500	0.02
2025.11.03	07:34:00	4017.18500	4017.34500	4016.51500	4017.28500	0.02
2025.11.03	07:35:00	4017.32500	4018.57900	4017.32500	4018.51500	0.03
2025.11.03	07:36:00	4018.51500	4021.74800	4018.46500	4021.74800	0.04
2025.11.03	07:37:00	4021.84800	4022.86500	4021.44800	4022.12500	0.04
2025.11.03	07:38:00	4022.09800	4022.89800	4019.54500	4019.59500	0.04
2025.11.03	07:39:00	4019.55500	4020.88500	4019.43500	4020.48500	0.02
2025.11.03	07:40:00	4020.50900	4022.20900	4020.34500	4021.98500	0.05
2025.11.03	07:41:00	4021.79500	4023.00500	4021.34500	4021.40500	0.02
2025.11.03	07:42:00	4021.43500	4022.74500	4020.84500	4021.00500	0.03
2025.11.03	07:43:00	4021.03500	4021.59500	4020.57500	4021.16500	0.02
2025.11.03	07:44:00	4021.18500	4022.48500	4020.84500	4021.93500	0.02
2025.11.03	07:45:00	4021.92500	4022.69800	4021.50500	4022.27500	0.02
2025.11.03	07:46:00	4022.29500	4022.53500	4020.77500	4020.87500	0.03
2025.11.03	07:47:00	4020.84500	4022.26500	4020.27500	4020.28500	0.03
2025.11.03	07:48:00	4020.25900	4022.18500	4020.25900	4021.63500	0.02
2025.11.03	07:49:00	4021.60500	4022.68500	4021.23500	4022.18500	0.02
2025.11.03	07:50:00	4022.14500	4025.62500	4022.13500	4025.53500	0.03
2025.11.03	07:51:00	4025.56500	4025.56500	4023.57500	4024.96500	0.03
2025.11.03	07:52:00	4024.98500	4025.35500	4023.50500	4025.29500	0.03
2025.11.03	07:53:00	4025.26500	4025.59500	4024.49500	4025.20500	0.05
2025.11.03	07:54:00	4025.17500	4025.32500	4022.78500	4023.01500	0.05
2025.11.03	07:55:00	4022.99500	4024.12500	4021.84500	4024.11500	0.03
2025.11.03	07:56:00	4024.04500	4024.44500	4023.31500	4023.67500	0.04
2025.11.03	07:57:00	4023.59500	4024.75500	4023.14500	4024.73500	0.04
2025.11.03	07:58:00	4024.76500	4025.40500	4023.99800	4024.42500	0.03
2025.11.03	07:59:00	4024.43500	4025.39500	4024.26500	4025.07800	0.05
2025.11.03	08:00:00	4025.07800	4026.78500	4024.97500	4025.86500	0.04
2025.11.03	08:01:00	4025.88500	4026.54800	4024.94800	4025.44800	0.04
2025.11.03	08:02:00	4025.44800	4027.04500	4025.13500	4026.23500	0.02
2025.11.03	08:03:00	4026.25500	4026.82500	4025.37500	4026.03500	0.02
2025.11.03	08:04:00	4026.01500	4026.91500	4025.95500	4026.64800	0.02
2025.11.03	08:05:00	4026.64800	4027.86500	4026.10500	4027.70500	0.03
2025.11.03	08:06:00	4027.65500	4027.65500	4023.83500	4023.90500	0.03
2025.11.03	08:07:00	4024.48800	4025.60500	4023.83900	4024.88500	0.03
2025.11.03	08:08:00	4024.53500	4025.40500	4024.50500	4024.60500	0.02
2025.11.03	08:09:00	4024.49800	4025.53500	4024.07500	4025.29800	0.03
2025.11.03	08:10:00	4025.27500	4026.34500	4024.63500	4025.29800	0.04
2025.11.03	08:11:00	4025.29800	4026.70500	4024.88500	4026.17500	0.02
2025.11.03	08:12:00	4026.22500	4026.65500	4024.49500	4024.52500	0.02
2025.11.03	08:13:00	4024.49500	4024.49500	4022.55500	4023.46500	0.03
2025.11.03	08:14:00	4023.44900	4023.69800	4020.35500	4021.34500	0.03
2025.11.03	08:15:00	4021.33500	4021.33500	4018.86500	4019.14500	0.02
2025.11.03	08:16:00	4019.18500	4022.67500	4019.18500	4021.73500	0.04
2025.11.03	08:17:00	4021.87500	4023.31500	4021.64500	4022.99500	0.02
2025.11.03	08:18:00	4023.00500	4023.00500	4020.35500	4020.55800	0.02
2025.11.03	08:19:00	4019.98500	4019.98500	4018.48500	4019.36500	0.03
2025.11.03	08:20:00	4019.34500	4020.06500	4018.67500	4018.90500	0.01
2025.11.03	08:21:00	4018.86500	4019.27500	4016.90500	4017.14500	0.02
2025.11.03	08:22:00	4017.17500	4018.48500	4016.60500	4017.82900	0.04
2025.11.03	08:23:00	4017.82500	4018.38900	4016.53500	4016.66500	0.03
2025.11.03	08:24:00	4016.68500	4017.31500	4015.47500	4015.82500	0.02
2025.11.03	08:25:00	4015.88500	4016.07500	4013.20500	4014.02500	0.04
2025.11.03	08:26:00	4014.05500	4014.24500	4010.90500	4011.55500	0.04
2025.11.03	08:27:00	4011.66500	4014.02500	4011.36500	4012.55500	0.04
2025.11.03	08:28:00	4012.52500	4016.13500	4012.25500	4015.99500	0.03
2025.11.03	08:29:00	4015.98500	4016.34500	4014.12500	4014.19800	0.03
2025.11.03	08:30:00	4014.20500	4016.19800	4014.20500	4015.08500	0.03
2025.11.03	08:31:00	4015.11500	4016.03500	4014.04800	4014.04800	0.03
2025.11.03	08:32:00	4014.12500	4014.52500	4011.74500	4011.94500	0.10
2025.11.03	08:33:00	4012.01900	4014.04800	4011.95500	4013.49500	0.06
2025.11.03	08:34:00	4013.49500	4013.90500	4012.52500	4013.33500	0.03
2025.11.03	08:35:00	4013.30500	4016.24800	4013.23500	4013.94800	0.03
2025.11.03	08:36:00	4013.94800	4015.64800	4013.77500	4015.44800	0.03
2025.11.03	08:37:00	4015.44800	4016.31500	4014.29500	4015.65500	0.03
2025.11.03	08:38:00	4015.49800	4016.07500	4014.09500	4015.71500	0.04
2025.11.03	08:39:00	4015.64500	4015.79500	4013.57500	4014.25500	0.03
2025.11.03	08:40:00	4014.27500	4016.36500	4012.29500	4015.89800	0.03
2025.11.03	08:41:00	4015.89800	4015.89800	4012.94500	4014.24500	0.06
2025.11.03	08:42:00	4014.03500	4016.44500	4014.00500	4015.51800	0.05
2025.11.03	08:43:00	4015.51800	4017.30500	4015.23500	4017.02500	0.03
2025.11.03	08:44:00	4016.99500	4017.04500	4015.76500	4016.39500	0.03
2025.11.03	08:45:00	4016.38500	4016.38500	4013.88500	4016.13800	0.04
2025.11.03	08:46:00	4016.13800	4016.20500	4013.74500	4014.51800	0.08
2025.11.03	08:47:00	4014.30500	4014.42500	4012.62500	4014.06500	0.08
2025.11.03	08:48:00	4014.07500	4016.14500	4013.65500	4015.79500	0.05
2025.11.03	08:49:00	4015.89500	4016.84500	4015.13500	4016.83500	0.04
2025.11.03	08:50:00	4016.81500	4017.11500	4015.51500	4016.77500	0.03
2025.11.03	08:51:00	4016.79500	4017.62500	4015.30500	4015.30500	0.04
2025.11.03	08:52:00	4015.26500	4016.75500	4014.72500	4015.66500	0.03
2025.11.03	08:53:00	4015.78500	4018.05500	4015.57500	4016.69800	0.03
2025.11.03	08:54:00	4016.69800	4016.70500	4014.36500	4015.37500	0.03
2025.11.03	08:55:00	4015.40500	4016.81500	4015.14500	4015.63800	0.02
2025.11.03	08:56:00	4015.63800	4016.69500	4015.33500	4015.55500	0.04
2025.11.03	08:57:00	4015.58500	4016.15500	4015.26800	4015.64500	0.03
2025.11.03	08:58:00	4015.64500	4017.33500	4015.61500	4017.30500	0.02
2025.11.03	08:59:00	4017.33500	4020.51500	4017.29500	4019.39500	0.04
2025.11.03	09:00:00	4019.64500	4020.35500	4018.27500	4019.81500	0.06
2025.11.03	09:01:00	4019.81500	4020.02500	4016.75500	4017.34500	0.03
2025.11.03	09:02:00	4017.34500	4017.66500	4016.76500	4017.03500	0.02
2025.11.03	09:03:00	4016.96500	4017.82500	4016.36500	4017.82500	0.02
2025.11.03	09:04:00	4017.78500	4019.72500	4017.65500	4019.26500	0.01
2025.11.03	09:05:00	4019.18500	4021.01500	4018.95500	4020.41500	0.03
2025.11.03	09:06:00	4020.39500	4021.23800	4019.49800	4021.23800	0.02
2025.11.03	09:07:00	4021.19500	4022.62500	4021.07500	4021.84800	0.02
2025.11.03	09:08:00	4021.84800	4024.74500	4021.61800	4024.54500	0.04
2025.11.03	09:09:00	4024.57500	4025.75500	4024.55500	4025.25500	0.04
2025.11.03	09:10:00	4025.25500	4025.51500	4023.54500	4023.58500	0.05
2025.11.03	09:11:00	4023.53500	4023.99500	4022.14800	4022.30900	0.05
2025.11.03	09:12:00	4022.28500	4022.94800	4021.44800	4022.04800	0.09
2025.11.03	09:13:00	4022.04800	4023.20500	4021.89800	4022.44800	0.07
2025.11.03	09:14:00	4022.30500	4023.24800	4021.27900	4021.33800	0.05
2025.11.03	09:15:00	4021.34800	4021.83800	4017.88500	4017.91500	0.06
2025.11.03	09:16:00	4017.88500	4018.98500	4015.81800	4016.30500	0.15
2025.11.03	09:17:00	4016.30900	4016.97500	4015.73500	4016.53500	0.06
2025.11.03	09:18:00	4016.57500	4017.53500	4016.27500	4017.51500	0.02
2025.11.03	09:19:00	4017.49500	4018.56500	4016.65500	4017.08500	0.02
2025.11.03	09:20:00	4017.06500	4019.59800	4016.46500	4018.90500	0.03
2025.11.03	09:21:00	4019.00500	4019.40500	4017.31500	4017.59800	0.06
2025.11.03	09:22:00	4017.36500	4019.03500	4015.78500	4017.60500	0.04
2025.11.03	09:23:00	4017.54800	4018.11500	4015.94500	4016.35500	0.03
2025.11.03	09:24:00	4016.40500	4016.40500	4014.13500	4014.62500	0.02
2025.11.03	09:25:00	4014.62500	4014.62500	4010.85500	4012.53500	0.03
2025.11.03	09:26:00	4012.52800	4012.58500	4009.61800	4009.64800	0.03
2025.11.03	09:27:00	4009.64800	4009.64800	4004.89800	4007.50500	0.05
2025.11.03	09:28:00	4007.54500	4007.74500	4005.96500	4007.50500	0.03
2025.11.03	09:29:00	4007.53500	4008.50500	4005.46500	4006.87500	0.02
2025.11.03	09:30:00	4006.86500	4007.74500	4004.89800	4005.00500	0.03
2025.11.03	09:31:00	4005.00500	4005.26500	4001.36500	4005.13500	0.05
2025.11.03	09:32:00	4005.13500	4006.00500	4001.22500	4001.49500	0.05
2025.11.03	09:33:00	4001.52500	4002.87500	4000.64800	4001.13500	0.04
2025.11.03	09:34:00	4001.17500	4003.34500	4000.71500	4002.98500	0.05
2025.11.03	09:35:00	4002.95500	4003.96500	4002.62500	4003.96500	0.03
2025.11.03	09:36:00	4003.99500	4004.58500	4002.39800	4002.61800	0.05
2025.11.03	09:37:00	4002.61800	4005.01500	4002.15500	4004.12500	0.05
2025.11.03	09:38:00	4004.06500	4004.98500	4003.56500	4004.62500	0.03
2025.11.03	09:39:00	4004.59500	4004.59500	4003.01800	4003.03800	0.02
2025.11.03	09:40:00	4002.88500	4003.42500	4001.64500	4001.75800	0.04
2025.11.03	09:41:00	4000.86500	4000.99800	3997.66800	3999.32500	0.08
2025.11.03	09:42:00	3999.35500	4000.03500	3998.03500	3999.43500	0.04
2025.11.03	09:43:00	3999.39500	3999.83500	3997.47500	3997.51500	0.02
2025.11.03	09:44:00	3997.54500	3998.43500	3996.08500	3996.93500	0.03
2025.11.03	09:45:00	3996.86500	3996.86500	3995.05800	3995.40500	0.04
2025.11.03	09:46:00	3995.12500	3996.98500	3992.87500	3996.90500	0.06
2025.11.03	09:47:00	3997.20500	3998.56500	3995.62500	3995.93500	0.04
2025.11.03	09:48:00	3995.94500	3996.86500	3994.93500	3996.80500	0.02
2025.11.03	09:49:00	3996.85500	4000.87500	3996.84500	4000.44500	0.04
2025.11.03	09:50:00	4000.40500	4003.16500	4000.08500	4003.16500	0.04
2025.11.03	09:51:00	4003.10500	4003.19500	3999.79500	4002.19500	0.05
